 ******* Program HYDRUS
 ******* 
 Welcome to HYDRUS-1D                                                    
 Date:  27. 1.2022    Time:  16:13:57
 Units: L = cm   , T = days , M = mmol 

       Time          rTop        rRoot        vTop         vRoot        vBot       sum(rTop)   sum(rRoot)    sum(vTop)   sum(vRoot)    sum(vBot)      hTop         hRoot        hBot        RunOff    sum(RunOff)     Volume     sum(Infil)    sum(Evap) TLevel Cum(WTrans)  SnowLayer
        [T]         [L/T]        [L/T]        [L/T]        [L/T]        [L/T]         [L]          [L]          [L]         [L]           [L]         [L]           [L]         [L]          [L/T]         [L]          [L]          [L]          [L]

       0.0010 -0.11900E-01  0.00000E+00 -0.11901E-01  0.00000E+00 -0.56215E-01 -0.11900E-04  0.00000E+00 -0.11901E-04  0.00000E+00 -0.56215E-04 -0.28865E+02  0.00000E+00 -0.28862E+02  0.00000E+00  0.00000E+00  0.70834E+01  0.22001E-04  0.10100E-04      1  0.00000E+00      0.000
       0.0020 -0.11900E-01  0.00000E+00 -0.11928E-01  0.00000E+00 -0.56215E-01 -0.23800E-04  0.00000E+00 -0.23829E-04  0.00000E+00 -0.11243E-03 -0.28869E+02  0.00000E+00 -0.28862E+02  0.00000E+00  0.00000E+00  0.70834E+01  0.44029E-04  0.20200E-04      2  0.00000E+00      0.000
       0.0033 -0.11900E-01  0.00000E+00 -0.11909E-01  0.00000E+00 -0.56215E-01 -0.39270E-04  0.00000E+00 -0.39310E-04  0.00000E+00 -0.18551E-03 -0.28873E+02  0.00000E+00 -0.28862E+02  0.00000E+00  0.00000E+00  0.70833E+01  0.72640E-04  0.33330E-04      3  0.00000E+00      0.000
       0.0050 -0.11900E-01  0.00000E+00 -0.11887E-01  0.00000E+00 -0.56215E-01 -0.59381E-04  0.00000E+00 -0.59399E-04  0.00000E+00 -0.28051E-03 -0.28879E+02  0.00000E+00 -0.28862E+02  0.00000E+00  0.00000E+00  0.70833E+01  0.10980E-03  0.50399E-04      4  0.00000E+00      0.000
       0.0072 -0.11900E-01  0.00000E+00 -0.11901E-01  0.00000E+00 -0.56215E-01 -0.85525E-04  0.00000E+00 -0.85547E-04  0.00000E+00 -0.40402E-03 -0.28887E+02  0.00000E+00 -0.28862E+02  0.00000E+00  0.00000E+00  0.70832E+01  0.15814E-03  0.72589E-04      5  0.00000E+00      0.000
       0.0100 -0.11900E-01  0.00000E+00 -0.11899E-01  0.00000E+00 -0.56215E-01 -0.11951E-03  0.00000E+00 -0.11953E-03  0.00000E+00 -0.56457E-03 -0.28896E+02  0.00000E+00 -0.28862E+02  0.00000E+00  0.00000E+00  0.70830E+01  0.22097E-03  0.10144E-03      6  0.00000E+00      0.000
       0.0138 -0.11900E-01  0.00000E+00 -0.11897E-01  0.00000E+00 -0.56215E-01 -0.16370E-03  0.00000E+00 -0.16371E-03  0.00000E+00 -0.77330E-03 -0.28909E+02  0.00000E+00 -0.28862E+02  0.00000E+00  0.00000E+00  0.70829E+01  0.30264E-03  0.13894E-03      7  0.00000E+00      0.000
       0.0186 -0.11900E-01  0.00000E+00 -0.11898E-01  0.00000E+00 -0.56215E-01 -0.22114E-03  0.00000E+00 -0.22114E-03  0.00000E+00 -0.10446E-02 -0.28926E+02  0.00000E+00 -0.28862E+02  0.00000E+00  0.00000E+00  0.70827E+01  0.40882E-03  0.18769E-03      8  0.00000E+00      0.000
       0.0249 -0.11900E-01  0.00000E+00 -0.11902E-01  0.00000E+00 -0.56215E-01 -0.29581E-03  0.00000E+00 -0.29582E-03  0.00000E+00 -0.13974E-02 -0.28947E+02  0.00000E+00 -0.28862E+02  0.00000E+00  0.00000E+00  0.70824E+01  0.54688E-03  0.25106E-03      9  0.00000E+00      0.000
       0.0330 -0.11900E-01  0.00000E+00 -0.11898E-01  0.00000E+00 -0.56215E-01 -0.39288E-03  0.00000E+00 -0.39288E-03  0.00000E+00 -0.18559E-02 -0.28974E+02  0.00000E+00 -0.28862E+02  0.00000E+00  0.00000E+00  0.70820E+01  0.72633E-03  0.33345E-03     10  0.00000E+00      0.000
       0.0436 -0.11900E-01  0.00000E+00 -0.11899E-01  0.00000E+00 -0.56215E-01 -0.51907E-03  0.00000E+00 -0.51905E-03  0.00000E+00 -0.24521E-02 -0.29009E+02  0.00000E+00 -0.28862E+02  0.00000E+00  0.00000E+00  0.70816E+01  0.95961E-03  0.44056E-03     11  0.00000E+00      0.000
       0.0574 -0.11900E-01  0.00000E+00 -0.11899E-01  0.00000E+00 -0.56215E-01 -0.68312E-03  0.00000E+00 -0.68310E-03  0.00000E+00 -0.32270E-02 -0.29054E+02  0.00000E+00 -0.28862E+02  0.00000E+00  0.00000E+00  0.70809E+01  0.12629E-02  0.57979E-03     12  0.00000E+00      0.000
       0.0753 -0.11900E-01  0.00000E+00 -0.11899E-01  0.00000E+00 -0.56215E-01 -0.89639E-03  0.00000E+00 -0.89635E-03  0.00000E+00 -0.42345E-02 -0.29112E+02  0.00000E+00 -0.28862E+02  0.00000E+00  0.00000E+00  0.70801E+01  0.16572E-02  0.76080E-03     13  0.00000E+00      0.000
       0.0986 -0.11900E-01  0.00000E+00 -0.11900E-01  0.00000E+00 -0.56215E-01 -0.11736E-02  0.00000E+00 -0.11736E-02  0.00000E+00 -0.55442E-02 -0.29184E+02  0.00000E+00 -0.28862E+02  0.00000E+00  0.00000E+00  0.70791E+01  0.21697E-02  0.99611E-03     14  0.00000E+00      0.000
       0.1289 -0.11900E-01  0.00000E+00 -0.11900E-01  0.00000E+00 -0.56215E-01 -0.15341E-02  0.00000E+00 -0.15340E-02  0.00000E+00 -0.72468E-02 -0.29275E+02  0.00000E+00 -0.28862E+02  0.00000E+00  0.00000E+00  0.70778E+01  0.28360E-02  0.13020E-02     15  0.00000E+00      0.000
       0.1683 -0.11900E-01  0.00000E+00 -0.11900E-01  0.00000E+00 -0.56215E-01 -0.20026E-02  0.00000E+00 -0.20026E-02  0.00000E+00 -0.94602E-02 -0.29388E+02  0.00000E+00 -0.28862E+02  0.00000E+00  0.00000E+00  0.70760E+01  0.37023E-02  0.16997E-02     16  0.00000E+00      0.000
       0.2195 -0.11900E-01  0.00000E+00 -0.11900E-01  0.00000E+00 -0.56215E-01 -0.26117E-02  0.00000E+00 -0.26117E-02  0.00000E+00 -0.12338E-01 -0.29526E+02  0.00000E+00 -0.28862E+02  0.00000E+00  0.00000E+00  0.70738E+01  0.48284E-02  0.22167E-02     17  0.00000E+00      0.000
       0.2860 -0.11900E-01  0.00000E+00 -0.11900E-01  0.00000E+00 -0.56215E-01 -0.34036E-02  0.00000E+00 -0.34035E-02  0.00000E+00 -0.16078E-01 -0.29694E+02  0.00000E+00 -0.28862E+02  0.00000E+00  0.00000E+00  0.70708E+01  0.62923E-02  0.28887E-02     18  0.00000E+00      0.000
       0.3753 -0.11900E-01  0.00000E+00 -0.11900E-01  0.00000E+00 -0.56215E-01 -0.44656E-02  0.00000E+00 -0.44656E-02  0.00000E+00 -0.21095E-01 -0.29954E+02  0.00000E+00 -0.28862E+02  0.00000E+00  0.00000E+00  0.70669E+01  0.82557E-02  0.37901E-02     19  0.00000E+00      0.000
       0.4794 -0.11900E-01  0.00000E+00 -0.11900E-01  0.00000E+00 -0.56215E-01 -0.57047E-02  0.00000E+00 -0.57046E-02  0.00000E+00 -0.26949E-01 -0.30358E+02  0.00000E+00 -0.28862E+02  0.00000E+00  0.00000E+00  0.70622E+01  0.10546E-01  0.48418E-02     20  0.00000E+00      0.000
       0.6095 -0.11900E-01  0.00000E+00 -0.11900E-01  0.00000E+00 -0.56215E-01 -0.72535E-02  0.00000E+00 -0.72535E-02  0.00000E+00 -0.34265E-01 -0.30802E+02  0.00000E+00 -0.28862E+02  0.00000E+00  0.00000E+00  0.70565E+01  0.13410E-01  0.61563E-02     21  0.00000E+00      0.000
       0.8048 -0.11900E-01  0.00000E+00 -0.11900E-01  0.00000E+00 -0.56215E-01 -0.95768E-02  0.00000E+00 -0.95767E-02  0.00000E+00 -0.45240E-01 -0.31363E+02  0.00000E+00 -0.28862E+02  0.00000E+00  0.00000E+00  0.70478E+01  0.17705E-01  0.81282E-02     22  0.00000E+00      0.000
       1.0000 -0.11900E-01  0.00000E+00 -0.11900E-01  0.00000E+00 -0.56215E-01 -0.11900E-01  0.00000E+00 -0.11900E-01  0.00000E+00 -0.56215E-01 -0.31840E+02  0.00000E+00 -0.28862E+02  0.00000E+00  0.00000E+00  0.70392E+01  0.22000E-01  0.10100E-01     23  0.00000E+00      0.000
       1.0010 -0.52900E+00  0.00000E+00 -0.52899E+00  0.00000E+00 -0.56215E-01 -0.12429E-01  0.00000E+00 -0.12429E-01  0.00000E+00 -0.56271E-01 -0.31768E+02  0.00000E+00 -0.28862E+02  0.00000E+00  0.00000E+00  0.70396E+01  0.22529E-01  0.10100E-01     24  0.00000E+00      0.000
       1.0023 -0.52900E+00  0.00000E+00 -0.52900E+00  0.00000E+00 -0.56215E-01 -0.13117E-01  0.00000E+00 -0.13117E-01  0.00000E+00 -0.56344E-01 -0.31676E+02  0.00000E+00 -0.28862E+02  0.00000E+00  0.00000E+00  0.70403E+01  0.23217E-01  0.10100E-01     25  0.00000E+00      0.000
       1.0040 -0.52900E+00  0.00000E+00 -0.52900E+00  0.00000E+00 -0.56215E-01 -0.14011E-01  0.00000E+00 -0.14011E-01  0.00000E+00 -0.56439E-01 -0.31553E+02  0.00000E+00 -0.28862E+02  0.00000E+00  0.00000E+00  0.70411E+01  0.24111E-01  0.10100E-01     26  0.00000E+00      0.000
       1.0062 -0.52900E+00  0.00000E+00 -0.52900E+00  0.00000E+00 -0.56215E-01 -0.15173E-01  0.00000E+00 -0.15173E-01  0.00000E+00 -0.56563E-01 -0.31393E+02  0.00000E+00 -0.28862E+02  0.00000E+00  0.00000E+00  0.70421E+01  0.25273E-01  0.10100E-01     27  0.00000E+00      0.000
       1.0090 -0.52900E+00  0.00000E+00 -0.52900E+00  0.00000E+00 -0.56215E-01 -0.16684E-01  0.00000E+00 -0.16684E-01  0.00000E+00 -0.56723E-01 -0.31186E+02  0.00000E+00 -0.28862E+02  0.00000E+00  0.00000E+00  0.70434E+01  0.26784E-01  0.10100E-01     28  0.00000E+00      0.000
       1.0128 -0.52900E+00  0.00000E+00 -0.52900E+00  0.00000E+00 -0.56215E-01 -0.18648E-01  0.00000E+00 -0.18648E-01  0.00000E+00 -0.56932E-01 -0.30917E+02  0.00000E+00 -0.28862E+02  0.00000E+00  0.00000E+00  0.70452E+01  0.28748E-01  0.10100E-01     29  0.00000E+00      0.000
       1.0176 -0.52900E+00  0.00000E+00 -0.52900E+00  0.00000E+00 -0.56215E-01 -0.21201E-01  0.00000E+00 -0.21201E-01  0.00000E+00 -0.57203E-01 -0.30569E+02  0.00000E+00 -0.28862E+02  0.00000E+00  0.00000E+00  0.70475E+01  0.31301E-01  0.10100E-01     30  0.00000E+00      0.000
       1.0239 -0.52900E+00  0.00000E+00 -0.52900E+00  0.00000E+00 -0.56215E-01 -0.24521E-01  0.00000E+00 -0.24521E-01  0.00000E+00 -0.57556E-01 -0.30118E+02  0.00000E+00 -0.28862E+02  0.00000E+00  0.00000E+00  0.70505E+01  0.34621E-01  0.10100E-01     31  0.00000E+00      0.000
       1.0320 -0.52900E+00  0.00000E+00 -0.52900E+00  0.00000E+00 -0.56215E-01 -0.28836E-01  0.00000E+00 -0.28836E-01  0.00000E+00 -0.58015E-01 -0.29685E+02  0.00000E+00 -0.28862E+02  0.00000E+00  0.00000E+00  0.70543E+01  0.38936E-01  0.10100E-01     32  0.00000E+00      0.000
       1.0426 -0.52900E+00  0.00000E+00 -0.52900E+00  0.00000E+00 -0.56215E-01 -0.34446E-01  0.00000E+00 -0.34446E-01  0.00000E+00 -0.58611E-01 -0.29286E+02  0.00000E+00 -0.28862E+02  0.00000E+00  0.00000E+00  0.70593E+01  0.44546E-01  0.10100E-01     33  0.00000E+00      0.000
       1.0564 -0.52900E+00  0.00000E+00 -0.52900E+00  0.00000E+00 -0.56215E-01 -0.41738E-01  0.00000E+00 -0.41738E-01  0.00000E+00 -0.59386E-01 -0.28757E+02  0.00000E+00 -0.28862E+02  0.00000E+00  0.00000E+00  0.70658E+01  0.51838E-01  0.10100E-01     34  0.00000E+00      0.000
       1.0743 -0.52900E+00  0.00000E+00 -0.52900E+00  0.00000E+00 -0.56215E-01 -0.51219E-01  0.00000E+00 -0.51219E-01  0.00000E+00 -0.60393E-01 -0.28108E+02  0.00000E+00 -0.28862E+02  0.00000E+00  0.00000E+00  0.70743E+01  0.61319E-01  0.10100E-01     35  0.00000E+00      0.000
       1.0976 -0.52900E+00  0.00000E+00 -0.52900E+00  0.00000E+00 -0.56215E-01 -0.63544E-01  0.00000E+00 -0.63544E-01  0.00000E+00 -0.61703E-01 -0.27282E+02  0.00000E+00 -0.28862E+02  0.00000E+00  0.00000E+00  0.70853E+01  0.73644E-01  0.10100E-01     36  0.00000E+00      0.000
       1.1279 -0.52900E+00  0.00000E+00 -0.52900E+00  0.00000E+00 -0.56215E-01 -0.79566E-01  0.00000E+00 -0.79566E-01  0.00000E+00 -0.63406E-01 -0.26262E+02  0.00000E+00 -0.28862E+02  0.00000E+00  0.00000E+00  0.70996E+01  0.89666E-01  0.10100E-01     37  0.00000E+00      0.000
       1.1673 -0.52900E+00  0.00000E+00 -0.52900E+00  0.00000E+00 -0.56215E-01 -0.10039E+00  0.00000E+00 -0.10039E+00  0.00000E+00 -0.65619E-01 -0.25017E+02  0.00000E+00 -0.28862E+02  0.00000E+00  0.00000E+00  0.71183E+01  0.11049E+00  0.10100E-01     38  0.00000E+00      0.000
       1.2185 -0.52900E+00  0.00000E+00 -0.52900E+00  0.00000E+00 -0.56215E-01 -0.12747E+00  0.00000E+00 -0.12747E+00  0.00000E+00 -0.68496E-01 -0.23595E+02  0.00000E+00 -0.28862E+02  0.00000E+00  0.00000E+00  0.71425E+01  0.13757E+00  0.10100E-01     39  0.00000E+00      0.000
       1.2850 -0.52900E+00  0.00000E+00 -0.52900E+00  0.00000E+00 -0.56215E-01 -0.16267E+00  0.00000E+00 -0.16267E+00  0.00000E+00 -0.72237E-01 -0.22756E+02  0.00000E+00 -0.28862E+02  0.00000E+00  0.00000E+00  0.71739E+01  0.17277E+00  0.10100E-01     40  0.00000E+00      0.000
       1.3516 -0.52900E+00  0.00000E+00 -0.52900E+00  0.00000E+00 -0.56215E-01 -0.19787E+00  0.00000E+00 -0.19787E+00  0.00000E+00 -0.75978E-01 -0.22122E+02  0.00000E+00 -0.28862E+02  0.00000E+00  0.00000E+00  0.72054E+01  0.20797E+00  0.10100E-01     41  0.00000E+00      0.000
       1.4442 -0.52900E+00  0.00000E+00 -0.52900E+00  0.00000E+00 -0.56215E-01 -0.24688E+00  0.00000E+00 -0.24688E+00  0.00000E+00 -0.81185E-01 -0.21445E+02  0.00000E+00 -0.28862E+02  0.00000E+00  0.00000E+00  0.72492E+01  0.25698E+00  0.10100E-01     42  0.00000E+00      0.000
       1.5554 -0.52900E+00  0.00000E+00 -0.52900E+00  0.00000E+00 -0.56215E-01 -0.30568E+00  0.00000E+00 -0.30568E+00  0.00000E+00 -0.87434E-01 -0.20852E+02  0.00000E+00 -0.28862E+02  0.00000E+00  0.00000E+00  0.73017E+01  0.31578E+00  0.10100E-01     43  0.00000E+00      0.000
       1.7036 -0.52900E+00  0.00000E+00 -0.52900E+00  0.00000E+00 -0.56215E-01 -0.38409E+00  0.00000E+00 -0.38409E+00  0.00000E+00 -0.95766E-01 -0.20265E+02  0.00000E+00 -0.28862E+02  0.00000E+00  0.00000E+00  0.73718E+01  0.39419E+00  0.10100E-01     44  0.00000E+00      0.000
       1.8518 -0.52900E+00  0.00000E+00 -0.52900E+00  0.00000E+00 -0.56215E-01 -0.46249E+00  0.00000E+00 -0.46249E+00  0.00000E+00 -0.10410E+00 -0.19929E+02  0.00000E+00 -0.28862E+02  0.00000E+00  0.00000E+00  0.74419E+01  0.47259E+00  0.10100E-01     45  0.00000E+00      0.000
       2.0000 -0.52900E+00  0.00000E+00 -0.52900E+00  0.00000E+00 -0.56215E-01 -0.54090E+00  0.00000E+00 -0.54090E+00  0.00000E+00 -0.11243E+00 -0.19864E+02  0.00000E+00 -0.28862E+02  0.00000E+00  0.00000E+00  0.75120E+01  0.55100E+00  0.10100E-01     46  0.00000E+00      0.000
       2.0010 -0.16072E+01  0.00000E+00 -0.16072E+01  0.00000E+00 -0.56215E-01 -0.54251E+00  0.00000E+00 -0.54251E+00  0.00000E+00 -0.11249E+00 -0.19770E+02  0.00000E+00 -0.28862E+02  0.00000E+00  0.00000E+00  0.75135E+01  0.55261E+00  0.10101E-01     47  0.00000E+00      0.000
       2.0023 -0.16072E+01  0.00000E+00 -0.16072E+01  0.00000E+00 -0.56215E-01 -0.54460E+00  0.00000E+00 -0.54460E+00  0.00000E+00 -0.11256E+00 -0.19715E+02  0.00000E+00 -0.28862E+02  0.00000E+00  0.00000E+00  0.75155E+01  0.55470E+00  0.10102E-01     48  0.00000E+00      0.000
       2.0040 -0.16072E+01  0.00000E+00 -0.16072E+01  0.00000E+00 -0.56215E-01 -0.54731E+00  0.00000E+00 -0.54731E+00  0.00000E+00 -0.11265E+00 -0.19633E+02  0.00000E+00 -0.28862E+02  0.00000E+00  0.00000E+00  0.75181E+01  0.55742E+00  0.10103E-01     49  0.00000E+00      0.000
       2.0062 -0.16072E+01  0.00000E+00 -0.16072E+01  0.00000E+00 -0.56215E-01 -0.55084E+00  0.00000E+00 -0.55084E+00  0.00000E+00 -0.11278E+00 -0.19533E+02  0.00000E+00 -0.28862E+02  0.00000E+00  0.00000E+00  0.75216E+01  0.56095E+00  0.10105E-01     50  0.00000E+00      0.000
       2.0090 -0.16072E+01  0.00000E+00 -0.16072E+01  0.00000E+00 -0.56215E-01 -0.55543E+00  0.00000E+00 -0.55543E+00  0.00000E+00 -0.11294E+00 -0.19402E+02  0.00000E+00 -0.28862E+02  0.00000E+00  0.00000E+00  0.75260E+01  0.56554E+00  0.10107E-01     51  0.00000E+00      0.000
       2.0128 -0.16072E+01  0.00000E+00 -0.16072E+01  0.00000E+00 -0.56215E-01 -0.56140E+00  0.00000E+00 -0.56140E+00  0.00000E+00 -0.11315E+00 -0.19236E+02  0.00000E+00 -0.28862E+02  0.00000E+00  0.00000E+00  0.75317E+01  0.57151E+00  0.10110E-01     52  0.00000E+00      0.000
       2.0176 -0.16072E+01  0.00000E+00 -0.16072E+01  0.00000E+00 -0.56215E-01 -0.56916E+00  0.00000E+00 -0.56916E+00  0.00000E+00 -0.11342E+00 -0.19025E+02  0.00000E+00 -0.28862E+02  0.00000E+00  0.00000E+00  0.75392E+01  0.57927E+00  0.10114E-01     53  0.00000E+00      0.000
       2.0239 -0.16072E+01  0.00000E+00 -0.16072E+01  0.00000E+00 -0.56215E-01 -0.57924E+00  0.00000E+00 -0.57924E+00  0.00000E+00 -0.11377E+00 -0.18759E+02  0.00000E+00 -0.28862E+02  0.00000E+00  0.00000E+00  0.75490E+01  0.58936E+00  0.10119E-01     54  0.00000E+00      0.000
       2.0320 -0.16072E+01  0.00000E+00 -0.16072E+01  0.00000E+00 -0.56215E-01 -0.59235E+00  0.00000E+00 -0.59235E+00  0.00000E+00 -0.11423E+00 -0.18576E+02  0.00000E+00 -0.28862E+02  0.00000E+00  0.00000E+00  0.75616E+01  0.60248E+00  0.10126E-01     55  0.00000E+00      0.000
       2.0426 -0.16072E+01  0.00000E+00 -0.16072E+01  0.00000E+00 -0.56215E-01 -0.60940E+00  0.00000E+00 -0.60940E+00  0.00000E+00 -0.11483E+00 -0.18348E+02  0.00000E+00 -0.28862E+02  0.00000E+00  0.00000E+00  0.75781E+01  0.61953E+00  0.10134E-01     56  0.00000E+00      0.000
       2.0564 -0.16072E+01  0.00000E+00 -0.16072E+01  0.00000E+00 -0.56215E-01 -0.63155E+00  0.00000E+00 -0.63155E+00  0.00000E+00 -0.11560E+00 -0.18101E+02  0.00000E+00 -0.28862E+02  0.00000E+00  0.00000E+00  0.75994E+01  0.64170E+00  0.10145E-01     57  0.00000E+00      0.000
       2.0743 -0.16072E+01  0.00000E+00 -0.16072E+01  0.00000E+00 -0.56215E-01 -0.66036E+00  0.00000E+00 -0.66036E+00  0.00000E+00 -0.11661E+00 -0.17823E+02  0.00000E+00 -0.28862E+02  0.00000E+00  0.00000E+00  0.76272E+01  0.67052E+00  0.10159E-01     58  0.00000E+00      0.000
       2.0976 -0.16072E+01  0.00000E+00 -0.16072E+01  0.00000E+00 -0.56215E-01 -0.69780E+00  0.00000E+00 -0.69780E+00  0.00000E+00 -0.11792E+00 -0.17528E+02  0.00000E+00 -0.28862E+02  0.00000E+00  0.00000E+00  0.76634E+01  0.70798E+00  0.10178E-01     59  0.00000E+00      0.000
       2.1279 -0.16072E+01  0.00000E+00 -0.16072E+01  0.00000E+00 -0.56215E-01 -0.74648E+00  0.00000E+00 -0.74648E+00  0.00000E+00 -0.11962E+00 -0.17226E+02  0.00000E+00 -0.28862E+02  0.00000E+00  0.00000E+00  0.77103E+01  0.75668E+00  0.10202E-01     60  0.00000E+00      0.000
       2.1673 -0.16072E+01  0.00000E+00 -0.16072E+01  0.00000E+00 -0.56215E-01 -0.80976E+00  0.00000E+00 -0.80976E+00  0.00000E+00 -0.12183E+00 -0.16929E+02  0.00000E+00 -0.28862E+02  0.00000E+00  0.00000E+00  0.77714E+01  0.82000E+00  0.10234E-01     61  0.00000E+00      0.000
       2.2185 -0.16072E+01  0.00000E+00 -0.16072E+01  0.00000E+00 -0.56215E-01 -0.89203E+00  0.00000E+00 -0.89203E+00  0.00000E+00 -0.12471E+00 -0.16639E+02  0.00000E+00 -0.28862E+02  0.00000E+00  0.00000E+00  0.78508E+01  0.90230E+00  0.10275E-01     62  0.00000E+00      0.000
       2.2850 -0.16072E+01  0.00000E+00 -0.16072E+01  0.00000E+00 -0.56215E-01 -0.99897E+00  0.00000E+00 -0.99897E+00  0.00000E+00 -0.12845E+00 -0.16467E+02  0.00000E+00 -0.28862E+02  0.00000E+00  0.00000E+00  0.79540E+01  0.10093E+01  0.10328E-01     63  0.00000E+00      0.000
       2.3516 -0.16072E+01  0.00000E+00 -0.16072E+01  0.00000E+00 -0.56215E-01 -0.11059E+01  0.00000E+00 -0.11059E+01  0.00000E+00 -0.13219E+00 -0.16393E+02  0.00000E+00 -0.28862E+02  0.00000E+00  0.00000E+00  0.80572E+01  0.11163E+01  0.10381E-01     64  0.00000E+00      0.000
       2.4442 -0.16072E+01  0.00000E+00 -0.16072E+01  0.00000E+00 -0.56215E-01 -0.12548E+01  0.00000E+00 -0.12548E+01  0.00000E+00 -0.13740E+00 -0.16424E+02  0.00000E+00 -0.28862E+02  0.00000E+00  0.00000E+00  0.82009E+01  0.12653E+01  0.10455E-01     65  0.00000E+00      0.000
       2.5554 -0.16072E+01  0.00000E+00 -0.16072E+01  0.00000E+00 -0.56215E-01 -0.14335E+01  0.00000E+00 -0.14335E+01  0.00000E+00 -0.14365E+00 -0.16508E+02  0.00000E+00 -0.28862E+02  0.00000E+00  0.00000E+00  0.83733E+01  0.14440E+01  0.10544E-01     66  0.00000E+00      0.000
       2.7036 -0.16072E+01  0.00000E+00 -0.16072E+01  0.00000E+00 -0.56215E-01 -0.16717E+01  0.00000E+00 -0.16717E+01  0.00000E+00 -0.15198E+00 -0.16610E+02  0.00000E+00 -0.28862E+02  0.00000E+00  0.00000E+00  0.86032E+01  0.16823E+01  0.10663E-01     67  0.00000E+00      0.000
       2.8024 -0.16072E+01  0.00000E+00 -0.16072E+01  0.00000E+00 -0.56215E-01 -0.18305E+01  0.00000E+00 -0.18305E+01  0.00000E+00 -0.15754E+00 -0.16622E+02  0.00000E+00 -0.28862E+02  0.00000E+00  0.00000E+00  0.87564E+01  0.18412E+01  0.10742E-01     68  0.00000E+00      0.000
       2.8683 -0.16072E+01  0.00000E+00 -0.16072E+01  0.00000E+00 -0.56216E-01 -0.19364E+01  0.00000E+00 -0.19364E+01  0.00000E+00 -0.16124E+00 -0.16639E+02  0.00000E+00 -0.28862E+02  0.00000E+00  0.00000E+00  0.88586E+01  0.19472E+01  0.10795E-01     69  0.00000E+00      0.000
       2.9341 -0.16072E+01  0.00000E+00 -0.16072E+01  0.00000E+00 -0.56216E-01 -0.20422E+01  0.00000E+00 -0.20422E+01  0.00000E+00 -0.16494E+00 -0.16649E+02  0.00000E+00 -0.28862E+02  0.00000E+00  0.00000E+00  0.89608E+01  0.20531E+01  0.10847E-01     70  0.00000E+00      0.000
       3.0000 -0.16072E+01  0.00000E+00 -0.16072E+01  0.00000E+00 -0.56217E-01 -0.21481E+01  0.00000E+00 -0.21481E+01  0.00000E+00 -0.16865E+00 -0.16652E+02  0.00000E+00 -0.28862E+02  0.00000E+00  0.00000E+00  0.90629E+01  0.21590E+01  0.10900E-01     71  0.00000E+00      0.000
       3.0010 -0.19780E+00  0.00000E+00 -0.19781E+00  0.00000E+00 -0.56218E-01 -0.21483E+01  0.00000E+00 -0.21483E+01  0.00000E+00 -0.16870E+00 -0.16691E+02  0.00000E+00 -0.28862E+02  0.00000E+00  0.00000E+00  0.90631E+01  0.21592E+01  0.10900E-01     72  0.00000E+00      0.000
       3.0023 -0.19780E+00  0.00000E+00 -0.19782E+00  0.00000E+00 -0.56218E-01 -0.21486E+01  0.00000E+00 -0.21486E+01  0.00000E+00 -0.16877E+00 -0.16731E+02  0.00000E+00 -0.28862E+02  0.00000E+00  0.00000E+00  0.90633E+01  0.21595E+01  0.10900E-01     73  0.00000E+00      0.000
       3.0040 -0.19780E+00  0.00000E+00 -0.19780E+00  0.00000E+00 -0.56218E-01 -0.21489E+01  0.00000E+00 -0.21489E+01  0.00000E+00 -0.16887E+00 -0.16789E+02  0.00000E+00 -0.28862E+02  0.00000E+00  0.00000E+00  0.90635E+01  0.21598E+01  0.10901E-01     74  0.00000E+00      0.000
       3.0062 -0.19780E+00  0.00000E+00 -0.19781E+00  0.00000E+00 -0.56218E-01 -0.21493E+01  0.00000E+00 -0.21493E+01  0.00000E+00 -0.16899E+00 -0.16860E+02  0.00000E+00 -0.28862E+02  0.00000E+00  0.00000E+00  0.90638E+01  0.21602E+01  0.10901E-01     75  0.00000E+00      0.000
       3.0090 -0.19780E+00  0.00000E+00 -0.19779E+00  0.00000E+00 -0.56218E-01 -0.21499E+01  0.00000E+00 -0.21499E+01  0.00000E+00 -0.16915E+00 -0.16951E+02  0.00000E+00 -0.28862E+02  0.00000E+00  0.00000E+00  0.90642E+01  0.21608E+01  0.10902E-01     76  0.00000E+00      0.000
       3.0128 -0.19780E+00  0.00000E+00 -0.19779E+00  0.00000E+00 -0.56218E-01 -0.21506E+01  0.00000E+00 -0.21506E+01  0.00000E+00 -0.16936E+00 -0.17065E+02  0.00000E+00 -0.28862E+02  0.00000E+00  0.00000E+00  0.90647E+01  0.21615E+01  0.10903E-01     77  0.00000E+00      0.000
       3.0176 -0.19780E+00  0.00000E+00 -0.19780E+00  0.00000E+00 -0.56219E-01 -0.21516E+01  0.00000E+00 -0.21516E+01  0.00000E+00 -0.16963E+00 -0.17208E+02  0.00000E+00 -0.28862E+02  0.00000E+00  0.00000E+00  0.90654E+01  0.21625E+01  0.10904E-01     78  0.00000E+00      0.000
       3.0239 -0.19780E+00  0.00000E+00 -0.19779E+00  0.00000E+00 -0.56219E-01 -0.21528E+01  0.00000E+00 -0.21528E+01  0.00000E+00 -0.16999E+00 -0.17382E+02  0.00000E+00 -0.28862E+02  0.00000E+00  0.00000E+00  0.90663E+01  0.21637E+01  0.10905E-01     79  0.00000E+00      0.000
