time	parameter_1	parameter_2	parameter_3	objective_function	worker
2020-09-30 16:54:38	0.107513531281147	2.5671524272766	493.846517242491	6.70151673581751	0
2020-09-30 16:54:38	0.137251976225525	2.72969122737413	341.650915215723	7.27207166894526	0
2020-09-30 16:54:38	0.136477773834486	2.7156083167647	509.241255652159	5.3901700685757	0
2020-09-30 16:54:38	0.13109605604317	2.68825624888996	586.940056434833	4.98102632377608	0
2020-09-30 16:54:38	0.0978200518735684	2.59832592814928	504.21368717216	6.16815637118057	0
2020-09-30 16:54:38	0.10849066500552	2.71124787349254	508.928713412024	5.35205230533156	0
2020-09-30 16:54:38	0.120942563952412	2.55880660121329	524.737428501248	6.63535975031615	0
2020-09-30 16:54:38	0.100201438730583	2.51552775443997	582.602978521027	6.47296359105725	0
2020-09-30 16:54:38	0.0843440613453277	2.68270566430874	573.293104511686	5.04905375733439	0
2020-09-30 16:54:38	0.106364091970026	2.5165892241057	471.390913473442	7.49644080273237	0
2020-09-30 16:54:38	0.142005999253597	2.72836348507553	439.69333267305	6.12575440579582	0
2020-09-30 16:54:38	0.120638697245158	2.51118139037862	370.98410949111	8.91649283523697	0
2020-09-30 16:54:38	0.134712585175876	2.68183775717625	470.680740103126	Inf	0
2020-09-30 16:54:38	0.123340864551719	2.6377786512021	415.889791748486	6.82635662975804	0
2020-09-30 16:54:38	0.084214792624116	2.69029464863706	446.789690782316	5.9936546145257	0
2020-09-30 16:54:38	0.146674320474267	2.68546266749036	518.213124107569	5.67137031762881	0
2020-09-30 16:54:38	0.111787639211398	2.64203926344635	418.667021091096	6.61724363039074	0
2020-09-30 16:54:38	0.132302811953705	2.74739623535424	376.954431342892	6.38546346710277	0
2020-09-30 16:54:38	0.0803336058347486	2.61725426843623	377.667631697841	7.53183726148874	0
2020-09-30 16:54:38	0.09324560102541	2.5973660335876	503.904563072138	6.23281500820766	0
2020-09-30 16:54:38	0.120798670726363	2.7079631909146	348.380269738846	7.02588870170504	0
2020-09-30 16:54:38	0.148203699958976	2.71927368134493	479.12101757247	Inf	0
2020-09-30 16:54:38	0.139057433933485	2.62723751505837	510.363291786052	6.21299711176638	0
2020-09-30 16:54:38	0.0886344554740936	2.58212803519564	377.802301640622	7.8926659802301	0
2020-09-30 16:54:38	0.136736363838427	2.65153189998819	562.440400896594	5.57851278153585	0
2020-09-30 16:54:38	0.104156686279457	2.52616048144409	406.51163617149	8.24262163374251	0
2020-09-30 16:54:38	0.105601122651715	2.73913392383838	390.135325770825	6.35215204052968	0
2020-09-30 16:54:38	0.0823566203424707	2.60877418337623	302.02212492004	8.9427047836692	0
2020-09-30 16:54:38	0.108899016252253	2.50688918214291	417.750916513614	8.45251187510143	0
2020-09-30 16:54:38	0.0828195887920447	2.61056490225019	395.345822582021	7.19554616095156	0
2020-09-30 16:54:38	0.0919242847361602	2.60785587260034	325.637683924288	8.42776169862945	0
2020-09-30 16:54:38	0.143984657495748	2.71004934504163	523.157525598072	5.37967903367656	0
2020-09-30 16:54:38	0.108712078239769	2.66984271572437	387.956969789229	6.93132024461932	0
2020-09-30 16:54:38	0.112188331959769	2.74297754082363	444.123181281611	6.00775855370009	0
2020-09-30 16:54:38	0.122503879619762	2.56191079667769	522.519780672155	6.39642426912279	0
2020-09-30 16:54:38	0.118291938209441	2.64762508543208	434.088736027479	6.60023528846825	0
2020-09-30 16:54:38	0.122515471903607	2.54040880623506	543.683070363477	6.59315252737746	0
2020-09-30 16:54:38	0.0802459649555385	2.67773274489446	575.4835779313	4.99299457035944	0
2020-09-30 16:54:38	0.113586878916249	2.55165608262178	370.943891583011	8.47286932170545	0
2020-09-30 16:54:38	0.0883944213320501	2.54583887488116	512.148849433288	6.7598990407333	0
2020-09-30 16:56:43	0.128227250779912	2.66293600323952	600	5.10832145685642	0
2020-09-30 16:56:43	0.148677751684105	2.75	367.568668822534	6.41245556523579	0
2020-09-30 16:56:43	0.131862662595834	2.71515031508226	600	4.79713563035923	0
2020-09-30 16:56:43	0.13259368912176	2.73370342911834	595.33424543017	4.72812773485439	0
2020-09-30 16:56:43	0.0906557218878922	2.71767235976335	600	4.92476903781048	0
2020-09-30 16:56:43	0.123051159477166	2.75	481.380656254283	5.34279681457294	0
2020-09-30 16:56:43	0.108867756131787	2.67921563811287	499.601100808086	5.77684914864841	0
2020-09-30 16:56:43	0.122044695931756	2.6319264128485	587.080446656477	5.40913141466889	0
2020-09-30 16:56:43	0.133781684794694	2.74492553711642	594.074030463602	4.66031618080557	0
2020-09-30 16:56:43	0.141788133043845	2.63474749140424	533.401295193599	5.86856465116408	0
2020-09-30 16:56:43	0.145913805702719	2.75	533.925317272885	5.16103818800563	0
2020-09-30 16:56:43	0.131440587969219	2.68230998364278	500	5.80749242664351	0
2020-09-30 16:56:43	0.134785080772976	2.74046787053741	451.551579361253	5.63436444723686	0
2020-09-30 16:56:43	0.134601146821341	2.66666666666667	473.484167432358	6.18172981203156	0
2020-09-30 16:56:43	0.126666666666667	2.72321895699598	536.097177512481	5.09161235465697	0
2020-09-30 16:56:43	0.149928314374151	2.75	562.563232575818	Inf	0
2020-09-30 16:56:43	0.121049832969635	2.69277402604039	457.60995002025	Inf	0
2020-09-30 16:56:43	0.13303727555062	2.75	376.954431342892	6.48677184031707	0
2020-09-30 16:56:43	0.113858472813193	2.65016428720756	600	5.22741000295406	0
2020-09-30 16:56:43	0.108911952443038	2.72971171879292	500	5.38271317274018	0
2020-09-30 16:56:43	0.125570860188791	2.75	471.598890184723	Inf	0
2020-09-30 16:56:43	0.129676331237084	2.75	553.590018620718	4.81294165870784	0
2020-09-30 16:56:43	0.1469925115593	2.65986056831447	519.796762417698	5.90300884294263	0
2020-09-30 16:56:43	0.103286944075078	2.58092837714028	352.713884748572	8.47905241974965	0
2020-09-30 16:56:43	0.143332052770067	2.69519848171915	540.662670324574	5.43944282902308	0
2020-09-30 16:56:43	0.132465356654587	2.75	473.713180821289	5.40690101720801	0
2020-09-30 16:56:43	0.109027295540768	2.73782810352645	395.497472253255	6.41474496021149	0
2020-09-30 16:56:43	0.146051726041366	2.7256950478401	547.129598664531	5.23604087171113	0
2020-09-30 16:56:43	0.113334417618898	2.61593116509454	529.888893488392	5.98622923418229	0
2020-09-30 16:56:43	0.112631766951742	2.62612118202875	488.033725856188	6.38229189400296	0
2020-09-30 16:56:43	0.108050526085836	2.68070706635921	474.461358859405	5.90840266173719	0
2020-09-30 16:56:43	0.140983987570843	2.75	566.121499276267	Inf	0
2020-09-30 16:56:43	0.128978452954682	2.75	500	5.16839373970021	0
2020-09-30 16:56:43	0.133276080676928	2.75	500	Inf	0
2020-09-30 16:56:43	0.13271548731345	2.58061666116583	572.702464933192	5.96392117618177	0
2020-09-30 16:56:43	0.128993179072828	2.70410857559407	522.596791744704	5.4230194403909	0
2020-09-30 16:56:43	0.126625292323211	2.65349982427985	589.145099506324	5.25740205903642	0
2020-09-30 16:56:43	0.121878046709773	2.64254284053733	594.976295349072	Inf	0
2020-09-30 16:56:43	0.115900554901969	2.72954305079614	444.612834890817	5.85398576835605	0
2020-09-30 16:56:43	0.11063249108881	2.61248563132308	535.057037048036	6.06823332780037	0
2020-09-30 16:58:55	0.137477381977529	2.63010171821102	600	5.49122217715535	0
2020-09-30 16:58:55	0.141207951937306	2.74350198201342	367.568668822533	Inf	0
2020-09-30 16:58:55	0.136549918488185	2.75	600	Inf	0
2020-09-30 16:58:55	0.133838428186466	2.75	595.247157340956	Inf	0
2020-09-30 16:58:55	0.126825710377025	2.75	596.87340272526	4.71349669744575	0
2020-09-30 16:58:55	0.131934177752941	2.75	529.287088337326	Inf	0
2020-09-30 16:58:55	0.113813368833444	2.65595346438466	473.63826466724	6.19213942179587	0
2020-09-30 16:58:55	0.131039269694373	2.75	594.276124763295	4.61093107937052	0
2020-09-30 16:58:55	0.124356336195735	2.75	600	4.61526954846464	0
2020-09-30 16:58:55	0.133866601584154	2.75	600	Inf	0
2020-09-30 16:58:55	0.129805882563784	2.75	600	4.51910754183472	0
2020-09-30 16:58:55	0.127304617932392	2.69136237390623	600	4.91391727414833	0
2020-09-30 16:58:55	0.135345795500965	2.75	530.784408577172	Inf	0
2020-09-30 16:58:55	0.124690513734572	2.72298865880136	523.139014269483	5.20520019621019	0
2020-09-30 16:58:55	0.15	2.7476715356609	552.879718053693	Inf	0
2020-09-30 16:58:55	0.131806923158562	2.68540794932181	572.91974348957	5.18538650168914	0
2020-09-30 16:58:55	0.133668105775373	2.66088706781222	454.021680461393	6.41741740689076	0
2020-09-30 16:58:55	0.131701054755061	2.74887191668452	508.048390666252	5.03163678201567	0
2020-09-30 16:58:55	0.115044705907218	2.75	600	4.65442189266983	0
2020-09-30 16:58:55	0.121605790357592	2.75	600	4.65031597875286	0
2020-09-30 16:58:55	0.127921098321566	2.74015031194339	500	5.27638383048795	0
2020-09-30 16:58:55	0.142549975026721	2.75	536.0021107722	5.13877395882705	0
2020-09-30 16:58:55	0.148329412524399	2.71712630494128	600	4.89294571133963	0
2020-09-30 16:58:55	0.114939877905547	2.60941640014052	465.876800348345	6.62046365599298	0
2020-09-30 16:58:55	0.116889352092139	2.73143652015775	600	4.67013821231782	0
2020-09-30 16:58:55	0.128764455129276	2.75	477.60714047343	Inf	0
2020-09-30 16:58:55	0.115171031441637	2.75	521.326913906702	5.24332039986023	0
2020-09-30 16:58:55	0.12575267672387	2.71597501050449	541.090533666552	5.24406248758183	0
2020-09-30 16:58:55	0.125943173217709	2.60544716733997	596.733908702267	5.45625963225722	0
2020-09-30 16:58:55	0.122964643356532	2.75	564.39538059471	4.84425874809873	0
2020-09-30 16:58:55	0.116707994150124	2.75	483.627885832633	5.36763044719594	0
2020-09-30 16:58:55	0.129639232167215	2.74626425791394	519.074525234524	5.07058624897179	0
2020-09-30 16:58:55	0.108405437383298	2.75	600	4.51154596548707	0
2020-09-30 16:58:55	0.10736311152309	2.74260531750559	500	5.27539664257962	0
2020-09-30 16:58:55	0.117353067489095	2.58061666116583	585.423567194135	5.90773768360963	0
2020-09-30 16:58:55	0.106544844355086	2.75	555.317827209136	4.78087874898399	0
2020-09-30 16:58:55	0.109215557828966	2.63156398227725	600	5.22884990286842	0
2020-09-30 16:58:55	0.105905200414143	2.70751228332846	594.379557866351	4.77943354922332	0
2020-09-30 16:58:55	0.0983488881312344	2.73964613829071	419.345092883389	5.95300497620721	0
2020-09-30 16:58:55	0.120327341919322	2.6893350502559	574.05379321096	5.0388517746354	0
2020-09-30 17:00:41	0.131052132015312	2.73403077279838	600	4.62326809625436	0
2020-09-30 17:00:41	0.11228541520668	2.75	488.54235550654	5.36196799381906	0
2020-09-30 17:00:41	0.117313564041145	2.7271065793441	600	4.79592236878784	0
2020-09-30 17:00:41	0.1166473809998	2.75	600	4.70150592884852	0
2020-09-30 17:00:41	0.119556628769097	2.75	600	4.70567926959751	0
2020-09-30 17:00:41	0.109432203769881	2.75	447.725352404338	5.81278347268375	0
2020-09-30 17:00:41	0.0972365236315131	2.70042132689813	556.257672854263	4.9626827654116	0
2020-09-30 17:00:41	0.117408280437814	2.75	595.205653203004	4.76223269225733	0
2020-09-30 17:00:41	0.124306352315626	2.75	600	4.54733981891644	0
2020-09-30 17:00:41	0.15	2.58414760430671	486.033174942964	6.74747640304742	0
2020-09-30 17:00:41	0.113269368889478	2.75	600	4.70496998513516	0
2020-09-30 17:00:41	0.106071341544296	2.71047792916409	600	4.71943853667794	0
2020-09-30 17:00:41	0.111068959625415	2.75	564.508858183805	4.82367011807986	0
2020-09-30 17:00:41	0.11407395221137	2.75	600	4.79597077717841	0
2020-09-30 17:00:41	0.126666666666667	2.7390743914206	599.338495574869	4.67317196303535	0
2020-09-30 17:00:41	0.118669615047621	2.75	600	4.63404585875079	0
2020-09-30 17:00:41	0.126666666666667	2.69151781990699	550.399981872771	5.273466735661	0
2020-09-30 17:00:41	0.111890748673375	2.74974138380604	532.470421649503	5.00745880566171	0
2020-09-30 17:00:41	0.111007988156237	2.75	600	4.71106853296379	0
2020-09-30 17:00:41	0.147792614516785	2.75	600	Inf	0
2020-09-30 17:00:41	0.106218972231801	2.75	600	4.37791769704932	0
2020-09-30 17:00:41	0.092284965910149	2.75	548.084938590113	4.88672008181714	0
2020-09-30 17:00:41	0.133751310525571	2.73130069581086	600	4.70900950913895	0
2020-09-30 17:00:41	0.104765332488438	2.68012325135927	500	5.83875531065671	0
2020-09-30 17:00:41	0.105049461086592	2.75	600	4.38338672388798	0
2020-09-30 17:00:41	0.112810566933591	2.75	600	4.62300876651911	0
2020-09-30 17:00:41	0.111138857933216	2.75	600	4.74057690377728	0
2020-09-30 17:00:41	0.102419343390537	2.72423536606038	557.364013934689	4.93146415619966	0
2020-09-30 17:00:41	0.111863490492932	2.66666666666667	600	5.08100175600645	0
2020-09-30 17:00:41	0.0902842872024412	2.75	600	4.65708317761638	0
2020-09-30 17:00:41	0.102956410997427	2.75	589.003875406047	4.46896043250443	0
2020-09-30 17:00:41	0.115380627666188	2.74856368560825	600	4.70353708269456	0
2020-09-30 17:00:41	0.106505578040431	2.75	600	4.36761541402323	0
2020-09-30 17:00:41	0.108756421769126	2.74460321687876	587.642173889774	4.6797834921078	0
2020-09-30 17:00:41	0.107331778671975	2.69584769479024	596.81473784134	4.85021783268348	0
2020-09-30 17:00:41	0.121902603107718	2.75	532.046131044254	5.10065906662614	0
2020-09-30 17:00:41	0.107676056986961	2.67354238462424	600	4.97567369651594	0
2020-09-30 17:00:41	0.128723060142677	2.75	600	4.56194973502449	0
2020-09-30 17:00:41	0.131113452963041	2.75	600	4.5831101046478	0
2020-09-30 17:00:41	0.103550259165546	2.75	600	4.5207206032565	0
2020-09-30 17:02:29	0.11821769218642	2.75	600	4.65733952098177	0
2020-09-30 17:02:29	0.124048295823055	2.75	563.307635145989	4.77693806961319	0
2020-09-30 17:02:29	0.110157516213943	2.74234168643639	600	4.70302748283545	0
2020-09-30 17:02:29	0.114638723994011	2.75	600	4.61663462657214	0
2020-09-30 17:02:29	0.104131774547311	2.75	600	4.48713986804301	0
2020-09-30 17:02:29	0.135104676686589	2.75	600	Inf	0
2020-09-30 17:02:29	0.0993717750092715	2.73050194684738	600	4.58353682477514	0
2020-09-30 17:02:29	0.108957693916513	2.75	596.984413947476	4.63239103793503	0
2020-09-30 17:02:29	0.124850994803722	2.75	600	4.52525953899873	0
2020-09-30 17:02:29	0.0931294933607536	2.7280181073455	580.873459663667	4.83599235797066	0
2020-09-30 17:02:29	0.120735490783326	2.75	600	4.6724006299055	0
2020-09-30 17:02:29	0.131661493977304	2.73985715432456	600	4.63861010232419	0
2020-09-30 17:02:29	0.116508171026378	2.75	600	4.67858721722473	0
2020-09-30 17:02:29	0.122273766157125	2.75	600	4.58142602882597	0
2020-09-30 17:02:29	0.134753981859249	2.75	600	Inf	0
2020-09-30 17:02:29	0.121681245498017	2.75	600	4.67287830562166	0
