"Index" "Sonde 50-04" "Sonde 50-05/47-01" "Sonde 50-07"
"2017-05-15 00:00:05" 74.9708291716119 51.04012408332 36.3174740694601
"2017-05-15 01:00:05" 74.6698332129975 50.9168344180553 36.473554476826
"2017-05-15 02:00:05" 74.6698332129975 51.3232799430711 36.7051334546422
"2017-05-15 03:00:05" 76.1585588055379 57.0428556474408 31.6061698888794
"2017-05-15 04:00:05" 75.9196355200859 55.3428462825798 30.625071268252
"2017-05-15 05:00:05" 76.0583030314522 54.7276213892238 30.2742433597646
"2017-05-15 06:00:05" 76.3723063695893 54.5747467770215 30.221098115157
"2017-05-15 07:00:05" 76.9334275442919 54.8654102807607 30.9746378681104
"2017-05-15 08:00:05" 76.7938019526096 54.4676164095017 30.8082049315356
"2017-05-15 09:00:05" 76.4179724817498 54.1006112298666 39.0741462170309
"2017-05-15 10:00:05" 76.5062655389956 53.9121076911609 38.8952862873352
"2017-05-15 11:00:05" 76.5940045513653 54.1184580772494 39.3783240331863
"2017-05-15 12:00:05" 76.7606265696877 54.4358714554662 39.6985118432964
"2017-05-15 13:00:05" 76.3844423978704 54.0009947491097 39.718639970745
"2017-05-15 14:00:05" 75.833067789324 53.2743650857575 39.2143733297576
"2017-05-15 15:00:05" 75.6720626401935 53.4804990957385 39.3677189777162
"2017-05-15 16:00:05" 75.1748241261272 52.7032410202283 39.0774832613523
"2017-05-15 17:00:05" 74.6516960708915 52.5057948793722 38.8546464686188
"2017-05-15 18:00:05" 73.8235385403513 51.9675525902564 38.6743235223879
"2017-05-15 19:00:05" 73.5845607337341 51.6251059214523 38.3482412057886
"2017-05-15 20:00:05" 72.8072163971646 51.0746679890986 37.9363117137368
"2017-05-15 21:00:05" 72.2206953239308 50.8244748742979 37.6732591891054
"2017-05-15 22:00:05" 71.9403224604489 50.5375124404052 37.4719257340479
"2017-05-15 23:00:05" 71.6680218105142 50.3460280263989 37.2366070048972
"2017-05-16 00:00:05" 71.0198991609967 50.2167125949079 37.3604615162392
"2017-05-16 01:00:05" 70.9243219758777 50.0614082357452 37.3604615162392
"2017-05-16 02:00:05" 70.5644272324401 49.9088664360741 37.2567933552516
"2017-05-16 03:00:05" 70.2820794845699 49.8136841852625 37.2567933552516
"2017-05-16 04:00:05" 70.2375972781009 49.8651534650203 37.2567933552516
"2017-05-16 05:00:05" 69.9181001177274 49.7416953549608 37.3468467225588
"2017-05-16 06:00:05" 69.8267023840903 49.7380996668428 37.5507924107126
"2017-05-16 07:00:05" 70.2304468765432 50.3249458368373 38.0451078129276
"2017-05-16 08:00:05" 70.7545758268831 51.1478548312452 38.8464523587833
"2017-05-16 09:00:05" 70.130038796873 51.027447249649 38.6913787063869
"2017-05-16 10:00:05" 70.0792911807482 50.9400721703537 38.809362516419
"2017-05-16 11:00:05" 69.6753282869195 50.6946567728165 38.5726975957145
"2017-05-16 12:00:05" 69.5373522416058 50.5892744307323 38.6358219516701
"2017-05-16 13:00:05" 68.8848900138954 50.1217489967358 37.9873173118141
"2017-05-16 14:00:05" 68.7171465986255 49.68888415536 37.8981141167434
"2017-05-16 15:00:05" 68.300228422129 49.709912285307 37.8279840262095
"2017-05-16 16:00:05" 68.300228422129 49.814798688828 38.1205491924837
"2017-05-16 17:00:05" 67.9874550824566 49.7318138121247 37.9612159068791
"2017-05-16 18:00:05" 67.546050228504 49.3950041405605 37.7158009336202
"2017-05-16 19:00:05" 67.1011514832526 49.0322796422613 37.3183652142749
"2017-05-16 20:00:05" 66.9138123841672 48.809448513986 37.2479745647563
"2017-05-16 21:00:05" 66.7791978815456 48.681332227645 37.1584397575796
"2017-05-16 22:00:05" 66.4645991857034 48.681332227645 37.1584397575796
"2017-05-16 23:00:05" 66.3404083674404 48.5082282589718 37.12432805561
"2017-05-17 00:00:05" 66.1524591894818 48.3902498012784 37.1584397575796
"2017-05-17 01:00:05" 66.1524591894818 48.3107433056412 36.9202315181269
"2017-05-17 02:00:05" 65.7051051103463 48.260309705864 36.8230467682321
"2017-05-17 03:00:05" 65.7051051103463 48.1591264669956 36.8230467682321
"2017-05-17 04:00:05" 65.397139745522 48.0350150854574 36.7103221168481
"2017-05-17 05:00:05" 65.1729297059327 47.8271043400173 36.7103221168481
"2017-05-17 06:00:05" 65.0777352846692 48.0014487771614 36.7103221168481
"2017-05-17 07:00:05" 65.4711712305103 48.4782000296622 37.2138628627867
"2017-05-17 08:00:05" 66.4127962132761 49.485918072349 38.0974240295288
"2017-05-17 09:00:05" 66.1313225089974 50.1771119861882 38.214709643856
"2017-05-17 10:00:05" 65.8639590773482 49.4604709692338 37.9774444131906
"2017-05-17 11:00:05" 65.3349108643605 48.8475259565195 37.9774444131906
"2017-05-17 12:00:05" 65.6337784551078 49.1136368191259 37.907053763672
"2017-05-17 13:00:05" 65.4127889151324 50.0520921355677 38.6100241584136
"2017-05-17 14:00:05" 64.4869348908704 48.3389938834518 37.1588624586678
"2017-05-17 15:00:05" 64.7993363665508 48.5049714229183 37.3971044187336
"2017-05-17 16:00:05" 64.1645826571238 48.046100978116 37.1932184035921
"2017-05-17 17:00:05" 64.1645826571238 47.894405476884 37.0882083241959
"2017-05-17 18:00:05" 63.7203695156305 47.5914870481843 36.9041472030917
"2017-05-17 19:00:05" 63.3837946382124 47.2185242293257 36.4087468771348
"2017-05-17 20:00:05" 62.8844672895711 46.8058167453148 36.0801471690836
"2017-05-17 21:00:05" 80.8297880137517 46.5183898686815 35.7856125959903
"2017-05-17 22:00:05" 80.6099396477034 46.2788245720596 35.5645733347534
"2017-05-17 23:00:05" 80.6071178261528 46.2467299144814 35.6884278460955
"2017-05-18 00:00:05" 80.237615620319 46.1661764393224 35.5645733347534
"2017-05-18 01:00:05" 80.0844258575866 45.9105374546629 35.5645733347534
"2017-05-18 02:00:05" 80.0145731584284 45.9790442531867 35.6884278460955
"2017-05-18 03:00:05" 80.0145731584284 45.8620571477516 35.5645733347534
"2017-05-18 04:00:05" 79.6367944141538 45.815205415136 35.368994774668
"2017-05-18 05:00:05" 79.6367944141538 45.815205415136 35.368994774668
"2017-05-18 06:00:05" 79.8639602821039 46.2118072294906 35.7856125959903
"2017-05-18 07:00:05" 79.8611376189507 46.4375324186436 36.0801471690836
"2017-05-18 08:00:05" 80.8304926473928 47.5038982591848 36.8500494641302
"2017-05-18 09:00:05" 80.6107595905312 48.0000378050061 36.9664584831919
"2017-05-18 10:00:05" 80.3074464860593 47.8050746592418 36.9499631281268
"2017-05-18 11:00:05" 79.9301489716562 47.2128521852812 37.0386622300015
"2017-05-18 12:00:05" 62.301193461425 47.4436820408724 37.1440192391559
"2017-05-18 13:00:05" 62.3014794580842 48.3792012661932 37.7875211262142
"2017-05-18 14:00:05" 79.1766825548243 46.6396164165247 36.3213698226242
"2017-05-18 15:00:05" 79.3306132177081 47.0022248008343 36.585624519724
"2017-05-18 16:00:05" 79.0328320996186 46.4310250104004 36.4800992393322
"2017-05-18 17:00:05" 78.8817248683145 46.387442915328 36.414264685004
"2017-05-18 18:00:05" 78.4451203004488 46.0197026349577 35.9449449153985
"2017-05-18 19:00:05" 78.1390971386157 45.5787452369604 35.4302819014386
"2017-05-18 20:00:05" 77.6269112791892 45.0888848390569 34.9328573252435
"2017-05-18 21:00:05" 77.1023778253643 44.7668705477588 34.7984494661771
"2017-05-18 22:00:05" 77.0359334068111 44.7808421295249 34.7089146590004
"2017-05-18 23:00:05" 76.8889306047601 44.6364856916178 34.637186864266
"2017-05-19 00:00:05" 76.6628683218663 44.5903444600699 34.5400021143712
"2017-05-19 01:00:05" 76.6628683218663 44.4670617557072 34.6463943097018
"2017-05-19 02:00:05" 76.5931912252926 44.3072004680094 34.3154673573942
"2017-05-19 03:00:05" 76.4405996298693 44.3928574649845 34.3154673573942
"2017-05-19 04:00:05" 76.2223477110921 44.0525945110594 34.3154673573942
"2017-05-19 05:00:05" 76.2223477110921 44.3928574649845 34.3154673573942
"2017-05-19 06:00:05" 76.4405996298693 44.6138850104526 34.6463943097018
"2017-05-19 07:00:05" 76.8067483064528 45.0729303717908 35.2693237814807
"2017-05-19 08:00:05" 77.6227791413401 45.9240032455158 35.8215943405539
"2017-05-19 09:00:05" 77.4002912234919 46.5869875409628 36.2119650960686
"2017-05-19 10:00:05" 77.5521351956719 46.666688150253 36.2119650960686
"2017-05-19 11:00:05" 77.1838305279573 46.0863927641136 36.2290746176802
"2017-05-19 12:00:05" 77.2481945752306 46.0515313274284 36.5479107994441
"2017-05-19 13:00:05" 77.3221630541907 47.0498379383772 37.1179513545413
"2017-05-19 14:00:05" 76.3615920436835 45.39742203676 35.6161606578551
"2017-05-19 15:00:05" 76.6616588128918 45.691434613984 36.0320603295089
"2017-05-19 16:00:05" 76.2211145115973 45.2217671720435 35.4722872026097
"2017-05-19 17:00:05" 75.920845428591 45.1440433286912 35.3662390629936
"2017-05-19 18:00:05" 75.6355441796812 44.7247775089477 35.0368713216313
"2017-05-19 19:00:05" 75.1116263451644 44.1055505808385 34.4096902450078
"2017-05-19 20:00:05" 74.6770640077266 43.8383528657238 33.9891075946818
"2017-05-19 21:00:05" 74.9705408621602 43.9995479408603 34.2306727680451
"2017-05-19 22:00:05" 74.3788089539856 43.6225721014328 33.8995727875051
"2017-05-19 23:00:05" 74.3788089539856 43.5919700395821 33.8271526848167
"2017-05-20 00:00:05" 74.0919380940795 43.4805080311637 33.5950733597706
"2017-05-20 01:00:05" 74.0919380940795 43.3201054886946 33.5950733597706
"2017-05-20 02:00:05" 73.9430312134842 43.4498523328919 33.5950733597706
"2017-05-20 03:00:05" 73.9430312134842 43.3762379307007 33.5950733597706
"2017-05-20 04:00:05" 73.7975074517848 43.131732155674 33.5051891601637
"2017-05-20 05:00:05" 73.7272656167334 42.9099879507339 33.5051891601637
"2017-05-20 06:00:05" 73.7272656167334 43.0512331047136 33.5051891601637
"2017-05-20 07:00:05" 73.8727893784328 43.186190335855 33.5051891601637
"2017-05-20 08:00:05" 74.6793525061043 44.2440546256367 33.9340673008098
"2017-05-20 09:00:05" 74.3073567922708 43.9092476456722 34.2306727680451
"2017-05-20 10:00:05" 73.9430312134842 43.9092476456722 33.9166874919934
"2017-05-20 11:00:05" 73.7222964799799 43.6245635271605 33.9166874919934
"2017-05-20 12:00:05" 73.9415709190489 43.994208315154 34.2476212050516
"2017-05-20 13:00:05" 73.8714416332211 43.8581026519037 34.2476212050516
"2017-05-20 14:00:05" 73.5065308832291 43.7348369426031 34.1750580118413
"2017-05-20 15:00:05" 73.4348030884948 43.5362827704202 33.9334928384781
"2017-05-20 16:00:05" 73.147964710086 43.4142551825856 33.737033824901
"2017-05-20 17:00:05" 73.0776097821809 43.3196695803048 33.6699246760787
"2017-05-20 18:00:05" 73.0776097821809 43.2900731224675 33.5350301009275
"2017-05-20 19:00:05" 72.7101353323586 42.8932258824095 33.3382280913377
"2017-05-20 20:00:05" 72.3435796585243 42.63073671955 32.9360219601691
"2017-05-20 21:00:05" 72.2009902540052 42.3862433328319 32.7107701676224
"2017-05-20 22:00:05" 71.9044213401853 41.9314285582572 32.3044915914068
"2017-05-20 23:00:05" 71.8337238277822 41.9314285582572 32.4121148917219
"2017-05-21 00:00:05" 71.8337238277822 41.9314285582572 32.3044915914068
"2017-05-21 01:00:05" 71.8337238277822 41.8832096282898 32.3044915914068
"2017-05-21 02:00:05" 71.4728821166761 41.5462914871053 32.0888632739105
"2017-05-21 03:00:05" 71.4020692924914 41.5014329067767 31.9810605895558
"2017-05-21 04:00:05" 71.1045433178938 41.4391612928426 31.9810605895558
"2017-05-21 05:00:05" 71.1045433178938 41.4863484832954 31.9810605895558
"2017-05-21 06:00:05" 71.4728821166761 41.8240378120758 32.3774779629767
"2017-05-21 07:00:05" 71.7624396802287 42.3849766095538 32.7836109356221
"2017-05-21 08:00:05" 72.8561312149927 43.3671924190887 33.4454952937507
"2017-05-21 09:00:05" 72.6358092139662 43.4952114532983 33.6699246760787
"2017-05-21 10:00:05" 72.706277782746 43.6057740088625 33.6520260133607
"2017-05-21 11:00:05" 72.0508939688649 42.9605767749999 33.7412292084314
"2017-05-21 12:00:05" 72.4178066889285 43.2505555108697 33.6683884404318
"2017-05-21 13:00:05" 72.0493294396357 43.22181257136 33.6683884404318
"2017-05-21 14:00:05" 71.619594876481 42.3453794119596 33.1562361895312
"2017-05-21 15:00:05" 71.5528718250152 42.3902379922882 33.1562361895312
"2017-05-21 16:00:05" 71.2555871664617 42.2697811948287 32.7611963092004
"2017-05-21 17:00:05" 71.2555871664617 42.2870107935527 32.8689989935552
"2017-05-21 18:00:05" 70.8145818965141 41.9123526933639 32.4686558835893
"2017-05-21 19:00:05" 70.7483853911036 41.6408551911287 32.1278726282959
"2017-05-21 20:00:05" 70.0332722280736 40.9896012509282 31.7310024039283
"2017-05-21 21:00:05" 69.9621178729734 40.6609991403434 31.3229404281048
"2017-05-21 22:00:05" 69.810581023657 40.4989007307779 31.0963687506394
"2017-05-21 23:00:05" 69.5916383127657 40.4989007307779 31.0059741625507
"2017-05-22 00:00:05" 69.5189311774949 40.4378332046067 31.0059741625507
"2017-05-22 01:00:05" 69.2363734147415 40.4378332046067 31.0059741625507
"2017-05-22 02:00:05" 69.2363734147415 40.4665864998264 31.0059741625507
"2017-05-22 03:00:05" 69.1697463697704 40.2618810636091 30.7713601416803
"2017-05-22 04:00:05" 69.1697463697704 40.2618810636091 30.8449262766699
"2017-05-22 05:00:05" 69.3089554159273 40.2618810636091 30.9710110012643
"2017-05-22 06:00:05" 69.4482895961692 40.8110865746138 31.169934885629
"2017-05-22 07:00:05" 70.0346810661837 41.2518557907525 31.714366077729
"2017-05-22 08:00:05" 71.1806688348562 42.4761360259629 32.5362939090838
"2017-05-22 09:00:05" 71.0420522267574 42.7816626262827 33.0315003850506
"2017-05-22 10:00:05" 71.1082487321679 42.7058197317094 32.7611963092004
"2017-05-22 11:00:05" 70.3156333656794 42.0152201266489 32.7829268234008
"2017-05-22 12:00:05" 70.3859588254163 41.8757290892626 32.7641470500963
"2017-05-22 13:00:05" 70.5331554120052 43.0081263576002 33.4248760046714
"2017-05-22 14:00:05" 69.8090282434864 41.4934713292694 32.0594448493424
"2017-05-22 15:00:05" 70.1703630371984 41.8889307457508 32.4817962810589
"2017-05-22 16:00:05" 69.9477888183128 41.2767216188807 32.2844289260606
"2017-05-22 17:00:05" 69.5216732344406 40.9672765311133 31.6681186298239
"2017-05-22 18:00:05" 69.4504013139376 40.9474090758802 31.5942632043414
"2017-05-22 19:00:05" 68.8803230389574 40.4990285303534 31.1521088053225
"2017-05-22 20:00:05" 68.5834122056437 39.9053095217953 30.6529319439326
"2017-05-22 21:00:05" 68.2912220782993 39.7084464492674 30.4366237255672
"2017-05-22 22:00:05" 68.0847184154402 39.5262396472116 30.0318728684453
"2017-05-22 23:00:05" 67.9404495467125 39.5262396472116 30.0318728684453
"2017-05-23 00:00:05" 67.9404495467125 39.4111357720396 30.0318728684453
"2017-05-23 01:00:05" 67.7918164351365 39.3631836510471 30.0318728684453
"2017-05-23 02:00:05" 67.6524358623033 39.3175714129892 29.9226164701587
"2017-05-23 03:00:05" 67.7200843832813 39.3655235339818 30.0318728684453
"2017-05-23 04:00:05" 67.3678183653429 39.3175714129892 29.8947800342005
"2017-05-23 05:00:05" 67.7200843832813 39.4093685792692 30.100322751672
"2017-05-23 06:00:05" 67.9404495467125 39.8036118513919 30.4366237255672
"2017-05-23 07:00:05" 68.3643662343737 40.2668143441487 30.7097383301196
"2017-05-23 08:00:05" 69.5891618887639 41.6228874234848 31.6681186298239
"2017-05-23 09:00:05" 69.4455881033442 41.6228874234848 31.9724268004208
"2017-05-23 10:00:05" 69.3068275285179 41.5004350937742 31.9724268004208
"2017-05-23 11:00:05" 69.2338299204738 41.2060708013421 31.9877745700091
"2017-05-23 12:00:05" 69.0861591300855 41.163653561224 32.084225838133
"2017-05-23 13:00:05" 68.3627229540909 40.7216230397125 31.2648211507177
"2017-05-23 14:00:05" 68.5108725610508 40.6021493339664 31.3541896904126
"2017-05-23 15:00:05" 68.5108725610508 40.664812930165 31.5110392091323
"2017-05-23 16:00:05" 68.0793046885936 40.6199306357992 31.4218360140615
"2017-05-23 17:00:05" 68.0793046885936 40.4279435884882 31.0131856105727
"2017-05-23 18:00:05" 67.7217160102228 40.0537931072215 30.8768374268783
"2017-05-23 19:00:05" 67.6548742415034 40.008764822979 30.6095095481731
"2017-05-23 20:00:05" 67.2897802355819 39.6354547330525 30.1401469612237
"2017-05-23 21:00:05" 67.0041835268273 39.1509315450419 29.6390726237697
"2017-05-23 22:00:05" 67.2977771237921 39.2350750401885 29.9756629125833
"2017-05-23 23:00:05" 67.0041835268273 39.2350750401885 29.9756629125833
"2017-05-24 00:00:05" 66.9304558089588 39.0777200376648 29.5643163425671
"2017-05-24 01:00:05" 66.7903366185311 38.9068658312787 29.3473170434894
"2017-05-24 02:00:05" 66.4326037506658 38.7309320056607 29.3473170434894
"2017-05-24 03:00:05" 66.4326037506658 38.8433110167421 29.3473170434894
"2017-05-24 04:00:05" 66.4326037506658 38.7589725832195 29.3473170434894
"2017-05-24 05:00:05" 66.4326037506658 38.9172116588738 29.3473170434894
"2017-05-24 06:00:05" 66.5817251319054 38.8506161137516 29.3473170434894
"2017-05-24 07:00:05" 66.4326037506658 39.1057606152236 29.3473170434894
"2017-05-24 08:00:05" 66.5063314685344 39.1057606152236 29.6737604298287
"2017-05-24 09:00:05" 66.4326037506658 39.0599771492643 29.5643163425671
"2017-05-24 10:00:05" 66.5817251319054 39.1907212847054 29.763813797136
"2017-05-24 11:00:05" 66.7903366185311 39.4786694676074 29.9009066313808
"2017-05-24 12:00:05" 66.7903366185311 39.6841452865986 30.3340686933427
"2017-05-24 13:00:05" 66.5817251319054 39.7928668050498 30.3340686933427
"2017-05-24 14:00:05" 66.1517225371675 39.2104294817781 29.6543697098744
"2017-05-24 15:00:05" 66.5817251319054 39.443945878328 29.9093859959965
"2017-05-24 16:00:05" 66.2190000559629 39.2283042077348 29.9216453333634
"2017-05-24 17:00:05" 65.7932920281725 38.8198317694176 29.1921424022823
"2017-05-24 18:00:05" 65.5784665318888 38.7714932589704 29.1921424022823
"2017-05-24 19:00:05" 65.5784665318888 38.4770619314568 28.964329466551
"2017-05-24 20:00:05" 65.3650835357261 38.3857129842672 28.7850942309794
"2017-05-24 21:00:05" 65.1498785899989 38.0387081508293 28.4574646202358
"2017-05-24 22:00:05" 64.8034918384105 37.7823400080087 28.4574646202358
"2017-05-24 23:00:05" 64.9447528080955 37.9257381418528 28.3668979607635
"2017-05-25 00:00:05" 64.8034918384105 37.8796063541906 28.0287903798815
"2017-05-25 01:00:05" 64.5894469719382 37.7362082203464 28.0287903798815
"2017-05-25 02:00:05" 64.5172727200234 37.7362082203464 27.9010877015838
"2017-05-25 03:00:05" 64.5172727200234 37.6444496480405 27.9010877015838
"2017-05-25 04:00:05" 64.5172727200234 37.6906697654601 27.9705151742375
"2017-05-25 05:00:05" 64.5172727200234 37.6444496480405 28.2130297739311
"2017-05-25 06:00:05" 64.7313175864957 38.1297729254368 28.2982339475748
"2017-05-25 07:00:05" 65.0929434593587 38.5443470061798 28.9295816025566
"2017-05-25 08:00:05" 65.4391024620632 39.0700553904253 29.6543697098744
"2017-05-25 09:00:05" 65.4391024620632 39.144157106399 29.7442539094812
"2017-05-25 10:00:05" 65.9338730364993 39.2353551027879 29.5739156734265
"2017-05-25 11:00:05" 65.3015828130484 38.7961374898984 29.2622722062785
"2017-05-25 12:00:05" 65.0865306659103 38.6112179906256 28.9653710920577
"2017-05-25 13:00:05" 65.3650835357261 39.1252874403121 29.5960405243979
"2017-05-25 14:00:05" 64.9447528080955 38.3462441587363 28.6899521656646
"2017-05-25 15:00:05" 64.9447528080955 38.5291027261608 29.0552552916646
"2017-05-25 16:00:05" 65.1533921617853 38.8636658730431 29.4294283018494
"2017-05-25 17:00:05" 64.5828203878548 38.4106572651309 28.7800055329719
"2017-05-25 18:00:05" 64.5828203878548 38.2393217457145 28.7800055329719
"2017-05-25 19:00:05" 64.6515263165607 38.0355078456725 28.3912956381325
"2017-05-25 20:00:05" 64.0942434455817 37.6216556971569 27.8865401099063
"2017-05-25 21:00:05" 63.7377720573691 37.2306068038213 27.6482763873534
"2017-05-25 22:00:05" 63.5958211634018 37.2576363615029 27.4191106620814
"2017-05-25 23:00:05" 63.3828004616846 37.0795985029583 27.250799529949
"2017-05-26 00:00:05" 63.3147512084826 37.0795985029583 27.250799529949
"2017-05-26 01:00:05" 63.3147512084826 37.2113274049926 27.4191106620814
"2017-05-26 02:00:05" 63.4574243132966 37.2113274049926 27.6682707721362
"2017-05-26 03:00:05" 63.4574243132966 37.349279892035 27.7588374316086
"2017-05-26 04:00:05" 63.4574243132966 37.3029709355248 27.7588374316086
"2017-05-26 05:00:05" 63.4574243132966 37.3029709355248 27.6682707721362
"2017-05-26 06:00:05" 63.7377720573691 37.7159958359266 28.1629806585192
"2017-05-26 07:00:05" 63.8057116671828 37.7159958359266 28.1629806585192
"2017-05-26 08:00:05" 63.9474314644039 37.7830331479913 28.1629806585192
"2017-05-26 09:00:05" 63.7377720573691 38.0179460870362 28.2532041522902
"2017-05-26 10:00:05" 63.7377720573691 37.7159958359266 28.2532041522902
"2017-05-26 11:00:05" 64.3723091889208 38.5018552615198 29.0477645615556
"2017-05-26 12:00:05" 64.2308193634277 38.8467518580033 29.2344841186271
